Country Code,GDP_2010,GDP_2011,GDP_2012,GDP_2013,GDP_2014,GDP_2015,GDP_2016,GDP_2017,GDP_2018,GDP_2019,GDP_2020,GDP_2021,Inflation_2010,Inflation_2011,Inflation_2012,Inflation_2013,Inflation_2014,Inflation_2015,Inflation_2016,Inflation_2017,Inflation_2018,Inflation_2019,Inflation_2020,Inflation_2021,TravelExp_2010,TravelExp_2011,TravelExp_2012,TravelExp_2013,TravelExp_2014,TravelExp_2015,TravelExp_2016,TravelExp_2017,TravelExp_2018,TravelExp_2019,TravelExp_2020,TravelExp_2021
LIE,6.68921669104654,0.340140612536061,-4.5765500074336,3.27974693842454,4.41186975826527,-0.384437001449328,2.13605179528543,2.85941786455118,2.94415725488561,3.75832317289584,0.0627288176391829,1.798901113504,4.39741383150071,7.6228226284852,6.83178703418548,5.61162933815824,3.74052951571967,4.37712665065654,5.70637504616212,8.15686323403371,3.43946902997589,2.80270307928106,4.33296874711695,5.03580768165321,8999222099.28792,5382180916.98452,6422833642.65921,6527394339.40952,6845711100.48316,5583628635.34736,5751998924.68914,5688459475.32078,7505403567.12343,7102269084.45295,340000000.0,
LKA,8.01596737040464,8.66948301160571,8.63218138024038,4.05174632926911,6.37797889289399,4.2059554759927,5.05362489256818,6.4606812707036,2.31008425192161,-0.220483886072614,-4.62451581633715,3.51222455549778,6.2176488930462,6.7167684358855,7.54291373239436,6.90845034828434,3.1790022823606,3.76836783062105,3.9588884659307,7.70413767850602,2.13503773713194,3.52839358231838,6.15394508391743,7.01478071238157,576000000.0,830000000.0,1039000000.0,1715000000.0,2431000000.0,2981000000.0,3518000000.0,3925000000.0,4381000000.0,3607000000.0,682000000.0,
LMC,6.59767631697829,4.53184786252945,4.21645010604226,4.88956246320936,5.62529311859609,5.01982166229527,5.77614047956867,5.10586958109232,4.78982309051776,3.49427006019725,-3.19117350987069,6.12808081605027,4.84551875852116,6.57308262330445,5.98172132315561,5.35379959957124,5.16590237925171,3.99737996694396,3.52317317628473,3.89251625363385,4.30866979122306,3.39341969627973,4.87167398565555,4.92841396948968,76687927770.2182,81150765677.2043,86640234928.7846,88751293471.5184,94111426920.9944,93134675397.1678,92828754023.7245,114446000822.371,129741083798.84,139927488480.326,682000000.0,
LMY,7.89690318830934,6.22942548488147,5.35011288853819,5.35652606112595,4.89596095188169,4.37008820337958,4.51753827115454,5.14688381149068,4.87575131774459,3.98014082705012,-1.21432636111994,7.18764645150338,4.15672722680174,6.10742714590251,5.01411464281859,4.69832012254297,3.58922016616663,3.16346457365876,2.95249541214558,3.64704656686266,3.23801558947715,2.74176382475797,2.96354992076004,4.22278962033221,280609654965.38,302031919858.049,319849030945.683,340359133245.365,345031976189.891,339709606655.911,341138750347.111,378135194337.919,412372433133.137,428803949567.73,682000000.0,
LSO,5.26967078056286,4.61641394528752,6.33408374679448,1.79252555575545,1.71054990545476,3.12406678044546,3.60890731687714,-3.13817493733471,-1.48063315848241,-1.41799383085205,-7.4587170594629,1.85267852107842,-2.40524254598706,5.0366305210156,6.05143662139967,4.86511899496385,5.37028961008587,3.21844513655931,6.59650490696543,4.447699373763,4.7518030162474,5.18708359197982,4.97809676252309,6.04774591950676,23000000.0,24000000.0,22000000.0,17000000.0,16000000.0,34000000.0,48000000.0,23000000.0,24000000.0,21000000.0,5000000.0,
LTE,8.0138516562463,7.18526548705761,5.81556877787162,5.61024880724139,5.22588288934904,4.69922415467845,4.47127363088813,5.30339867651041,5.42331366872327,4.64138752342733,0.18161226016484,7.46987508673169,3.29777961339843,4.3707355993922,3.31605566687647,2.68229684085039,2.04461481539333,1.5579071134626,1.10920805807028,2.17727572689263,2.47446347118434,2.16176258133054,1.94031996607184,3.45934352504318,183752480702.704,203264904770.415,215275947317.168,233491050747.291,229726226938.026,225328026887.907,236846173142.019,252593735398.828,271997001538.91,270344053274.83,5000000.0,
LTU,1.65124065328366,6.03900816040344,3.84386474906337,3.55007284270488,3.53700987901611,2.02458395469182,2.51882827307178,4.28259695120761,3.99331032795327,4.6656783812234,-0.0246124952916773,6.28471003860921,1.31921362055463,4.13027562645085,3.08998277055417,1.04747937065344,0.103758009433709,-0.884097405500596,0.905525075460342,3.72288862303707,2.69792779208394,2.33450937988027,1.19989444983569,4.68354420903453,958000000.0,1321000000.0,1317000000.0,1374000000.0,1383000000.0,1153000000.0,1210000000.0,1325000000.0,1504000000.0,1492000000.0,470000000.0,
LUX,3.76041359255095,1.04429869455731,1.64990202978652,3.17179049916005,2.62308601577192,2.26978448419565,4.97819043681629,1.31718766293677,1.21932191856359,2.9158479150005,-0.909829798886719,7.16840198697749,2.2736791162154,3.41068341068342,2.66284165508021,1.73403963519162,0.628543985440717,0.474743161437779,0.290833333333317,1.73079959118887,1.5281952430738,1.74332075653848,0.819957302127036,2.52692009066166,4145000000.0,4861000000.0,4901000000.0,5036000000.0,5363000000.0,5603000000.0,5140000000.0,5086000000.0,5176000000.0,5177000000.0,4189000000.0,
LVA,-4.455567259981,2.57371236333377,7.04224716054507,2.00796687876637,1.90217268380506,3.88526005426763,2.36861474664423,3.31247593587459,3.99051924069269,0.587502383494098,-3.51380284197906,6.73173527824665,-1.08463595015162,4.3707355993922,2.25778924374595,-0.0294547782579216,0.620490636732421,0.174242243625186,0.140633334505327,2.93036312374666,2.53445424186598,2.81140920075615,0.219064904842156,3.27582937431156,639000000.0,771000000.0,744000000.0,865000000.0,953000000.0,895000000.0,899000000.0,951000000.0,1057000000.0,1016000000.0,430000000.0,
MAC,25.1225945599347,21.616648080154,9.24226499297308,10.7527800789862,-2.04830363415093,-21.5144021947741,-0.679023626830443,9.8600273155359,6.40517849433957,-2.56352273205944,-54.3358756393687,23.5355669383932,2.80947242060855,5.80624616691043,6.1073892833654,5.50057779178485,6.04823452094077,4.56056338028173,2.36895749705906,1.22812404052801,3.00446293166953,2.75193081051975,0.811410511491235,0.0264543647054816,22276000000.0,30595000000.0,36085000000.0,43223000000.0,42847000000.0,31101000000.0,30632000000.0,36080000000.0,40876000000.0,40591000000.0,9360000000.0,
MAF,25.1225945599347,21.616648080154,9.24226499297308,10.7527800789862,-2.04830363415093,1.0,5.0,-8.0,-8.0,6.5,-12.5,4.90000000000002,2.80947242060855,5.80624616691043,6.1073892833654,5.50057779178485,6.04823452094077,4.56056338028173,2.36895749705906,1.22812404052801,3.00446293166953,2.75193081051975,0.811410511491235,0.0264543647054816,22276000000.0,30595000000.0,36085000000.0,43223000000.0,42847000000.0,31101000000.0,30632000000.0,36080000000.0,40876000000.0,40591000000.0,9360000000.0,
MAR,3.49955709403216,5.52464523319847,3.06234368502997,4.12221286860944,2.7192440802029,4.34458297635238,0.52118550608968,5.05789816173446,3.06564133025955,2.89097476137077,-7.17820744246774,8.02098437000988,0.993557401226392,0.9069249096918,1.28712240079219,1.88065466724086,0.442310053557048,1.5579071134626,1.63531114327064,0.754663249323619,1.80391671141896,0.303386036590383,0.705968661338261,1.40195883962006,6702000000.0,7321000000.0,6697000000.0,6851000000.0,7384000000.0,6260000000.0,6557000000.0,7494000000.0,7774000000.0,8187000000.0,3848000000.0,
MCO,2.06522003847931,7.02235796606936,1.01221796129491,9.57709795612061,7.18702789807635,4.8634732114333,2.96410458593932,-3.04412148638065,5.78034682080926,7.08346061161458,-13.0110935023772,21.8673711058481,0.993557401226392,0.9069249096918,1.28712240079219,1.88065466724086,0.442310053557048,1.5579071134626,1.63531114327064,0.754663249323619,1.80391671141896,0.303386036590383,0.705968661338261,1.40195883962006,6702000000.0,7321000000.0,6697000000.0,6851000000.0,7384000000.0,6260000000.0,6557000000.0,7494000000.0,7774000000.0,8187000000.0,3848000000.0,
MDA,7.10000010705836,5.81816614684824,-0.589733954762579,9.0438656074181,4.99962585407656,-0.338235622387202,4.64601436259409,4.17561205106279,4.07559546585034,3.5523140853476,-8.27597831976949,13.9299997889786,7.48385086350852,7.6872510335618,4.54633427355302,4.59787897363127,5.08878554625878,9.67624033101859,6.35930898037939,6.57022997455597,3.04505397337077,4.83778351428715,3.76597122245358,5.10641129002835,163000000.0,186000000.0,198000000.0,230000000.0,234000000.0,219000000.0,256000000.0,323000000.0,381000000.0,396000000.0,316000000.0,
MDG,0.619239744622121,1.57842705366555,3.01114811621208,2.30037622800727,3.33920311195367,3.13229807490305,3.99314606199499,3.93330759462793,3.19435651744398,4.41123212909589,-7.13767162064489,5.73961573854336,9.24732173644108,9.4825404858299,5.71384434191053,5.82642944451998,6.08040811088285,7.40419174202137,6.03575858154678,8.60905075422949,8.59422958870444,5.61051441492395,4.2017931219053,5.81225118787774,309000000.0,478000000.0,560000000.0,574000000.0,668000000.0,621000000.0,750000000.0,671000000.0,697000000.0,747000000.0,145000000.0,
MDV,6.83547139396723,8.57269902359177,2.3637475972762,6.963246535526,7.8010947506405,3.97171571269122,6.57223615363461,7.05453899044939,8.66800619702575,7.29833575359473,-32.9088287284425,37.6871922659308,6.14988536750173,11.2734146055937,10.884695658563,3.8056300091943,2.12000175718135,0.953206658777607,0.502509413611612,2.81747338234509,-0.133373386117595,0.220029731065383,-1.36977425569811,0.543149688737013,1713000000.0,1940000000.0,1958000000.0,2335000000.0,2696000000.0,2569000000.0,2506000000.0,2744000000.0,3028000000.0,3157000000.0,1398000000.0,
MEA,4.99913172488635,3.73834128826603,4.00367283975302,2.24439862097393,2.85237195461561,2.74580014944779,4.42793038517011,1.75134002718771,2.16684843646348,1.16514734753608,-3.7428542922987,4.55275511474042,3.74915727597107,4.5242115050527,3.73120950756887,2.96400499850733,2.38960503635429,1.5579071134626,2.06884036053473,1.59716060337186,2.08766938046978,1.00582004702137,0.705968661338261,2.30446565742003,87198991825.0516,75499588536.4452,79914175546.0543,77568166172.5561,85250476713.2265,87085749551.3744,86577051878.3242,101103083697.17,111815404880.961,124024234909.952,1398000000.0,
MEX,4.9713345620779,3.44404507835114,3.55321075014902,0.852101564092919,2.50376350288664,2.70232342550646,1.77249323408108,1.87172852475888,1.97208211117706,-0.278148781271128,-8.65158681905974,5.83782952301841,4.15672722680174,3.40737824605742,4.11150981070289,3.80639069747204,4.01861608078679,2.72064064964023,2.8217078474766,6.04145724018986,4.89935015356551,3.63596142127046,3.39683415570007,5.68920847683753,11992000000.0,11869000000.0,12739000000.0,13949000000.0,16208000000.0,17734000000.0,19650000000.0,21336000000.0,22526000000.0,24573000000.0,10996000000.0,
MHL,5.44676450566732,-0.214165889292744,-1.30886862242279,3.61044913873765,-1.15756789045956,2.10051933296636,2.14429110392376,3.73379823757942,5.65921056406313,10.3578294514594,-2.84598166138942,1.11230090181571,4.15672722680174,3.40737824605742,4.11150981070289,3.80639069747204,4.01861608078679,2.72064064964023,2.8217078474766,6.04145724018986,4.89935015356551,3.63596142127046,3.39683415570007,5.68920847683753,3500000.0,4500000.0,3900000.09536743,4099999.90463257,5199999.80926514,1299999.95231628,5199999.80926514,6599999.90463257,8600000.38146973,24573000000.0,10996000000.0,
MIC,7.92180597181309,6.34947697828028,5.54103121785691,5.39263946641381,4.90432853261026,4.45188500972753,4.55661230289004,5.18354633083067,4.90602601314013,3.98355245210709,-1.23392532642502,7.27143326815329,4.12322856075319,5.79911173145917,4.53720508166972,4.47062514321324,3.58922016616663,3.12900274473925,2.72461223295289,3.39697584895255,3.23801558947715,2.7264303738882,2.73249209419427,4.12081596526563,271458655113.521,297171025710.039,314107640247.463,334501811610.899,338906941832.573,334627598732.245,335916686724.898,372898291258.342,405616721467.371,422327765128.38,10996000000.0,
MKD,3.35875085773812,2.33988604520331,-0.456183223607937,2.92525766450484,3.62912351276373,3.85586514041738,2.84820519363306,1.08177273813243,2.88059670964267,3.91041953840173,-6.11088671102702,5.5060164611849,1.50997522027621,3.9047542206973,3.31605566687647,2.78500056726118,-0.281705032928494,-0.299920475631552,-0.23929078768441,1.35161889677442,1.45831298507117,0.766439573459716,1.20007348888487,3.23074912132919,197000000.0,240000000.0,234000000.0,267000000.0,295000000.0,265000000.0,280000000.0,327000000.0,382000000.0,396000000.0,252000000.0,
MLI,5.31393527895875,3.21313378044307,-0.83673463153076,2.29506828962617,7.08468388056527,6.17180002424978,5.85229919941415,5.30545608438166,4.74648432724561,4.75616080770808,-1.235450447077,3.05261356942125,1.10892690670187,2.95564395229391,5.32312847064058,-0.606736356351471,0.883814547137841,1.45069057605961,-1.79964707083386,1.75985742927156,0.299546507387934,-1.65826694846365,0.438088940320668,3.92560283104276,205000000.0,210000000.0,142000000.0,178000000.0,212000000.0,186000000.0,201000000.0,206000000.0,227000000.0,396000000.0,252000000.0,
MLT,5.5436400107222,0.467050564252716,4.11770637605775,5.47335591422899,7.6335384644276,9.6081323482308,3.38145047586738,10.8692692319326,7.41626982344488,7.05872728924383,-8.07797287148773,12.297966778843,1.51563513618532,2.9629852819288,2.37582057760386,1.1802843636655,0.310306472181665,1.10054826378929,0.642702771527304,1.36435448150708,1.15782362451517,1.6420600176894,0.638544956776712,1.49789217934724,1066000000.0,1276000000.0,1260000000.0,1402000000.0,1521000000.0,1381000000.0,1451000000.0,1747000000.0,1849000000.0,1897000000.0,418000000.0,
MMR,9.6344394521787,5.59148237819613,7.33267044715453,8.42600102485179,7.9909155972889,6.99284029025127,6.03793694060666,6.13610824360305,6.26886221471075,6.57911006765414,-9.04834692403308,-12.0163721451611,7.71838195873614,5.0214601462073,1.46758322674679,5.64303883425501,4.953299184844,9.45417189526018,6.92882525816076,4.5725365531752,6.87232865662935,8.82506696804558,0.638544956776712,1.49789217934724,72000000.0,325000000.0,539000000.0,959000000.0,1613000000.0,2120000000.0,2197000000.0,1969000000.0,1652000000.0,2483000000.0,418000000.0,
MNA,5.24026038571712,-1.01020626723326,3.68281139861577,0.446847959630674,1.75971783982891,0.740791620269789,5.3429885907593,3.12451429843006,1.80206518685925,0.90274364470568,-3.20882096144537,4.36315294981482,3.95007875923883,4.97148571692384,6.08909641595043,4.03762933648123,2.66621023302641,1.5579071134626,2.73841208738737,4.32135218303191,4.46231108475481,1.95176821052892,1.77740783806162,5.21404940513043,45528011295.529,35265187374.8246,37236274412.6565,33924683605.5992,37293456299.3973,34401867499.9583,31139440450.9877,38525948282.6605,44795312435.3106,50288013066.1071,418000000.0,
MNE,2.73433108233829,3.22845102061061,-2.72379077130623,3.54897991245058,1.78369858106701,3.39038139712073,2.94928032097511,4.71646527572034,5.0778888113381,4.06294499167197,-15.3068937570407,13.0434642521552,0.654946570148479,3.4501431124869,4.14524724981119,2.20589268141178,-0.710514051710227,1.54869158222486,-0.271385023385176,2.3802359905313,2.611223782638,0.361563704540767,-0.255655699848551,2.41080198403165,713000000.0,875000000.0,809000000.0,880000000.0,908000000.0,903000000.0,933000000.0,1067000000.0,1171000000.0,1224000000.0,166000000.0,
MNG,6.3651616786311,17.2907775869555,12.3198198494032,11.6489161878925,7.88522548204762,2.37983580731722,1.48978448679577,5.63687638694772,7.74488062024881,5.60224422064255,-4.55775197583431,1.63676957736662,10.0462065881651,8.411214953271,14.3303348325837,10.4906567588242,12.253980812976,5.7356828193832,0.733272227314397,4.30143105302342,6.82424790145522,7.30106953550723,3.79604026111247,7.35281243380219,244000000.0,156000000.0,177000000.0,197000000.0,215000000.0,246000000.0,316000000.0,396000000.0,461000000.0,513000000.0,29000000.0,
MNP,1.3959390862944,-7.38423028785982,0.810810810810807,2.68096514745308,4.177545691906,3.38345864661653,29.2121212121212,23.1707317073171,-19.2688499619193,-11.3207547169811,-29.6808510638298,1.63676957736662,10.0462065881651,8.411214953271,14.3303348325837,10.4906567588242,12.253980812976,5.7356828193832,0.733272227314397,4.30143105302342,6.82424790145522,7.30106953550723,3.79604026111247,7.35281243380219,244000000.0,156000000.0,177000000.0,197000000.0,215000000.0,246000000.0,316000000.0,396000000.0,461000000.0,513000000.0,29000000.0,
MOZ,6.67972935662864,7.13405842300445,7.9945031610722,6.57141389665537,7.70256844839309,7.3930936986377,4.69699024225795,2.63820737310658,3.48493731678248,2.31780739722586,-1.21952292806746,2.37743248203482,12.4255421735155,11.1666056127875,2.60245456956609,4.26135250941972,2.55974875844295,3.55075967356746,17.4180418197597,15.1132073899384,3.91133439990723,2.80270307928106,3.48393567493209,6.40847652975692,108000000.0,138000000.0,189000000.0,199000000.0,207000000.0,193000000.0,108000000.0,151000000.0,242000000.0,252000000.0,90000000.0,
MRT,2.62022952055378,4.17278328304418,4.47001318233693,4.15081318627171,4.27482327130284,5.37633923694936,1.2609092171336,6.27054567904293,4.77217367297298,3.14100486953089,-0.360657378942108,0.742715499632851,6.28354087427707,5.68631959575951,4.90242727217997,4.12910173783393,3.53436856147332,3.25472688117631,1.47171045649995,2.25427651934813,3.06735996058356,2.30009262117945,2.3856948845629,3.56516484650229,108000000.0,138000000.0,48000000.0,41000000.0,37000000.0,29000000.0,30000000.0,23000000.0,4000000.0,11199999.8092651,5500000.0,
MUS,4.37720322344293,4.07753806610333,3.49611836470866,3.36040609974133,3.82696982009337,3.69055690369433,3.8624682634,3.93798380632353,4.00674057198549,2.89128499346516,-14.5465381498404,3.40379867207142,2.9323630136986,6.5224925486934,3.85216033315983,3.54329573934839,3.21769191994676,1.2865497076024,0.977675134718965,3.66699702675925,3.2160538314457,0.405655190309553,2.5808007718283,4.02852888157383,1285000000.0,1484000000.0,1480000000.0,1322000000.0,1447000000.0,1433000000.0,1571000000.0,1748000000.0,1891000000.0,1779000000.0,466000000.0,
MWI,6.87406585401583,4.93266999845889,1.90000000072148,5.41034999949829,5.62526999979218,2.80000000125504,2.4999999990207,4.00000000038216,4.39168829609886,5.44818133617287,0.799998330902724,2.75140260887528,7.41159092883827,7.6228226284852,21.2712650013779,27.2833333333334,23.7920649469687,21.8673475542553,21.7111132136499,11.5433939188771,12.420178108921,9.3708360560567,8.62551469650552,9.33014410835212,31000000.0,31000000.0,31000000.0,29000000.0,32000000.0,35000000.0,26000000.0,31000000.0,49000000.0,55000000.0,30000000.0,
MYS,7.42484738326097,5.29391283414003,5.47345419253853,4.69372252557893,6.00672194558203,5.09153242155011,4.44978139761541,5.81272240983328,4.84308697634881,4.41318742129586,-5.45684658426701,3.29764100831838,1.62285235577065,3.1744709215131,1.66357102479138,2.1050123123368,3.14299050879039,2.10438980238351,2.09056659525806,3.87120115774203,0.884709160570987,0.662891865764413,-1.13870215393034,2.47710241465448,18152000000.0,19649000000.0,20251000000.0,21500000000.0,22600000000.0,17666000000.0,18085000000.0,18385000000.0,19608000000.0,19828000000.0,3004000000.0,
NAC,2.73647815919647,1.67254656897042,2.23573556077091,1.87953210327581,2.33232918623484,2.54075799311073,1.61717202496368,2.30436746265896,2.92829923345035,2.26341855426422,-2.94715681159846,5.89406007645263,1.70845749165809,3.03448832867276,1.79250774825292,1.20156227672124,1.76442944229339,0.621934248247611,1.34517137635811,1.86349706609469,2.3554044847046,1.88073954968807,0.975292014307058,4.04652602445635,146587000000.0,159529000000.0,174518000000.0,192306000000.0,202245000000.0,213287000000.0,215982000000.0,222064000000.0,228198000000.0,227984000000.0,3004000000.0,
NAM,6.03924947955858,5.09133813864338,5.0616820696264,5.61471962254485,6.09251915977956,4.26417453763675,0.0337944502063294,-1.02725082701774,1.05994347072928,-0.839154686169735,-8.1014007457625,3.52465798146424,4.8749198764395,5.005595180812,6.72199777334886,5.60092502290401,5.35016966859602,3.39401538410559,6.72858234593338,6.14579981111164,4.29159105337875,3.72239414422695,2.20938236933469,3.61690530108814,320000000.0,264000000.0,293000000.0,244000000.0,452000000.0,465000000.0,224000000.0,341000000.0,380000000.0,349000000.0,118000000.0,
NCL,6.03924947955858,5.09133813864338,5.0616820696264,5.61471962254485,6.09251915977956,4.26417453763675,0.0337944502063294,-1.02725082701774,3.99570728203879,-1.40000000198451,-2.40000000064407,-2.09999999762849,4.8749198764395,2.42899693753383,1.74967234600262,1.27761318992718,0.178851060785511,0.570508141048402,0.578317435520754,6.14579981111164,4.29159105337875,3.72239414422695,2.20938236933469,3.61690530108814,129000000.0,166000000.0,165000000.0,168000000.0,187000000.0,158000000.0,159000000.0,341000000.0,380000000.0,349000000.0,118000000.0,
NER,8.57816674262253,2.35775693603874,10.5489445763446,5.31513063394726,6.64213665495603,4.39264883207291,5.74089315058157,5.00536078545952,7.21141802870243,5.93985257070464,3.55064109384932,1.38359636202017,0.804073080882638,2.94238514013311,0.45508982035929,2.29723114955327,-0.930287259984466,-0.576090369833189,1.65388922387806,2.79637318871275,2.96760366004456,-2.48979265070846,2.8981937602627,3.83786802840501,105000000.0,51000000.0,50000000.0,58000000.0,90000000.0,74000000.0,77000000.0,83000000.0,98000000.0,116000000.0,118000000.0,
NGA,8.00565591628646,5.30792420289512,4.23006117493168,6.67133539306172,6.30971865525467,2.65269329543003,-1.61686894906529,0.80588661910221,1.92275734200651,2.20842927714881,-1.79425308274458,3.64718654072446,13.7400521363694,10.8261371880017,12.2242413020583,8.49551838265678,8.04741087967907,9.00943498007699,15.6968126387972,16.5022662139641,12.0951065173432,11.3964223378115,13.2460234276597,16.9528457221608,569000000.0,623000000.0,555000000.0,538000000.0,543000000.0,404000000.0,1070000000.0,2549000000.0,1962000000.0,1449000000.0,313000000.0,
NIC,4.41048139816023,6.31747638326586,6.49597922902167,4.92679226883017,4.78517074681967,4.79270223158466,4.56292760915053,4.63082155203914,-3.36264928841204,-2.89702791954369,-1.7662584519904,10.3468976209071,5.45513425887423,8.082387980991,7.1935505333896,7.13546785289407,6.03596861798425,3.99737996694396,3.52317317628473,3.85067166284727,4.94723728039886,5.37628990844126,3.68181341625572,4.92841396948968,314000000.0,391000000.0,421000000.0,417000000.0,446000000.0,528000000.0,642000000.0,841000000.0,544000000.0,515000000.0,199000000.0,
NLD,1.34273933636553,1.55118931244651,-1.03035399148436,-0.130175288449919,1.42339539510084,1.95916972105708,2.19171371926123,2.91090251315005,2.36091509478513,1.95558841574046,-3.88608391819609,6.19185710427116,1.27530569556683,2.34107017751373,2.45554765291604,2.50689852657885,0.976035079699679,0.600248147278776,0.316666666666743,1.38145871407206,1.7034979474447,2.63369910249601,1.27246037789161,2.67572008805385,11653000000.0,12897000000.0,12295000000.0,13733000000.0,14684000000.0,13171000000.0,14263599609.375,16117200195.3125,17772199218.75,18575400390.625,9101000000.0,
NOR,0.787051845495441,1.10565602733728,2.71795926678982,1.01619082409272,2.04813199855084,1.85733972643303,1.16472423497285,2.46374628510146,0.828900664137592,1.12377787436797,-1.2781717845226,3.90868677689417,2.41890639481001,1.28495158809152,0.696864111498362,2.12048620353112,2.04170286707211,2.17113665389527,3.54999999999998,1.87510059552554,2.76483134528788,2.16773003305402,1.28658490708005,3.48388055266678,4692000000.0,5329000000.0,5436000000.0,5627000000.0,5579000000.0,4864000000.0,5226000000.0,5601000000.0,5928000000.0,5861000000.0,1792000000.0,
NPL,4.81641464694573,3.42180870116162,4.67014192446953,3.52515317129149,6.01148284250441,3.97605327162971,0.433113719381524,8.97727935643466,7.62237610397935,6.65705543110467,-2.3696206292072,4.838149614115,9.32650410745394,9.22707546125951,9.45980980357135,9.04016311917636,8.36415469659563,7.86890895590899,8.79034332004633,3.62709610696607,4.0611633875107,5.56868547784929,5.05236655289212,4.14968003360264,344000000.0,383000000.0,351000000.0,436000000.0,487000000.0,483000000.0,446000000.0,629000000.0,644000000.0,705000000.0,197000000.0,
NRU,-1.61290322580645,9.8360655737705,31.3432835820896,4.54545454545455,15.2173913043478,-5.66037735849056,8.0,-6.48148148148148,7.92079207920793,8.25688073394495,4.23728813559323,3.2520325203252,9.32650410745394,0.3003003003003,-0.124750499001971,9.04016311917636,8.36415469659563,7.86890895590899,8.79034332004633,3.62709610696607,4.0611633875107,5.56868547784929,5.05236655289212,4.14968003360264,600000.023841858,1000000.0,1000000.0,1500000.0,6800000.19073486,1700000.04768372,3400000.09536743,3900000.09536743,1600000.02384186,705000000.0,197000000.0,
NZL,1.46675116493462,2.22157982285107,2.27303148188469,2.76492098657732,3.81083683791805,3.73643071502539,3.80175804809272,3.52441324940476,3.52518320036961,2.44598315515373,-0.653921432098016,5.16784735916997,2.30202385958572,4.0279066739204,1.05991318445632,1.13442266445817,1.227507505974,0.292704628136101,0.646240284454524,1.85078767452536,1.59829703801696,1.61963190184048,1.71456170007245,3.94112060778728,6523000000.0,7295000000.0,7142000000.0,7434000000.0,8582000000.0,9464000000.0,9773000000.0,10594000000.0,10961000000.0,10547000000.0,6229000000.0,
OED,2.9739914629681,1.87285168750881,1.39073481778161,1.50454537579252,2.08657862267663,2.41013799189102,1.79329950060823,2.50424371238478,2.33383499300821,1.73088940258938,-4.17627231747588,5.77895939138335,1.80735230566098,3.37429759432522,2.52945520915773,1.45156526398379,0.624517311086569,0.338705695410167,0.443258157565783,1.82264336059063,1.93246812286359,1.74071267870181,0.73285164517586,2.81528854435832,603012000000.0,672405000000.0,679440000000.0,733468000000.0,782974000000.0,755046000000.0,769907099609.375,825175200195.313,889680299316.406,901180200439.453,6229000000.0,
OMN,1.71398531148034,2.89460973541192,8.86312225557018,5.22770408145942,1.29225229411081,5.01705799719045,5.04642394571691,0.304057565922449,1.28710391543288,-1.1287110618463,-3.37971439992238,3.09227668737446,3.25657959078618,4.042188671164,2.94773495257209,1.04552838755363,1.02234314452956,0.0652901330287091,1.10920805807028,1.59716060337186,0.881302104009476,0.133795057453135,-0.903874872278487,1.54663705583749,783000000.0,995000000.0,1096000000.0,1295000000.0,1375000000.0,1540000000.0,1617000000.0,1747000000.0,1758000000.0,1811000000.0,441000000.0,
OSS,8.68347569275178,7.55956953187271,3.40287276892654,3.67435669600734,3.85198547426346,3.13626669687027,2.97809367774131,1.32593392927696,2.26513786915365,2.16966923450346,-4.77027899176458,4.25977660198585,2.95220406692777,4.80063594169405,4.03932356139052,3.26099456858867,2.12000175718135,1.54869158222486,1.5031205586107,2.3802359905313,2.64707073265596,1.85841219126984,1.83388350315186,2.41080198403165,783000000.0,995000000.0,1096000000.0,1295000000.0,1375000000.0,1540000000.0,1617000000.0,1747000000.0,1758000000.0,1811000000.0,441000000.0,
PAK,1.50171752152883,2.68011685421705,3.02758391088629,4.36686504978387,4.11642817161422,4.21794209572506,6.57383828511043,4.43262590683975,6.15170261099519,2.49763692943365,-1.27408744338709,6.51388575852702,12.9388705634889,11.9160927116277,9.68235186055684,7.69215611899565,7.18938402847028,2.52932817254229,3.7651191635658,4.08537368032608,5.07805725868917,10.5783618004555,9.73999313898155,9.49621056124947,305000000.0,373000000.0,339000000.0,288000000.0,282000000.0,317000000.0,322000000.0,352000000.0,390000000.0,494000000.0,439000000.0,
PAN,5.82799344815517,11.3136259692698,9.77849011059975,6.90394810915348,5.06642233879558,5.73305430915852,4.9532114714853,5.59114887414709,3.68542981594908,3.28187497706709,-17.6683327218533,15.835765045402,3.49128867487526,5.87580249989754,5.69819940307866,4.02716053442982,2.6266836535332,0.136399710403518,0.739734025300038,0.875585918759848,0.761578359400014,-0.355083821021257,-1.55027540803758,1.6307033730189,1745000000.0,2519000000.0,3064000000.0,3533000000.0,3729000000.0,3948000000.0,4234000000.0,4422000000.0,4617000000.0,4521000000.0,1117000000.0,
PER,8.33245910749577,6.32719240161117,6.13972470560435,5.85251821084928,2.38215737180541,3.25224477218451,3.95331871520767,2.51883544233135,3.969351341365,2.24063176875049,-10.8696407826493,13.4175302909947,1.52832059732901,3.36931095333853,3.61121294940163,2.76789666082002,3.41194579807465,3.39809194746308,3.55717663556279,2.99490045809443,1.50915423024742,2.25212191358027,2.00241205759292,4.27166381536798,2008000000.0,2262000000.0,2443000000.0,3000000000.0,3077000000.0,3309000000.0,3486000000.0,3576000000.0,3557000000.0,3738000000.0,776000000.0,
